fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,Pf,Qf,Pt,Qt,mu_Sf,mu_St,mu_angmin,mu_angmax
2010155.0,2010099.0,0.001709,0.009509,0.01513,214.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-33.46,7.23,33.48,-8.7,0.0,0.0,0.0,0.0
2010100.0,2010101.0,0.000217,0.001047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-33.88,-8.29,33.88,8.3,0.0,0.0,0.0,0.0
2010100.0,2010102.0,0.000274,0.001162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.88,8.29,-33.88,-8.27,0.0,0.0,0.0,0.0
2013260.0,2010101.0,0.001371,0.006628,0.0094,194.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-19.75,9.63,19.76,-10.61,0.0,0.0,0.0,0.0
2013301.0,2010101.0,0.001586,0.00633,0.00271,212.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.16,4.64,-33.14,-4.86,0.0,0.0,0.0,0.0
2013314.0,2010101.0,0.000606,0.003748,0.00188,194.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.5,-7.35,-20.5,7.17,0.0,0.0,0.0,0.0
2010103.0,2010104.0,0.000294,0.00104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.75,17.14,-57.74,-17.1,0.0,0.0,0.0,0.0
2010103.0,2010105.0,0.000252,0.00112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-57.75,-17.14,57.76,17.18,0.0,0.0,0.0,0.0
2010131.0,2010105.0,0.000329,0.00205,0.00161,209.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.71,-3.48,-27.71,3.33,0.0,0.0,0.0,0.0
2010148.0,2010105.0,0.001119,0.007126,0.00294,143.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.47,-36.89,6.48,36.68,0.0,0.0,0.0,0.0
2013285.0,2010105.0,0.00187,0.009753,0.01147,211.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.61,56.39,-36.53,-57.18,0.0,0.0,0.0,0.0
2010106.0,2010215.0,0.006435,0.048933,0.01513,212.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-87.66,-13.33,88.15,15.44,0.0,0.0,0.0,0.0
2010107.0,2010108.0,0.000211,0.001165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-26.95,-1.82,26.95,1.83,0.0,0.0,0.0,0.0
2010107.0,2010109.0,0.000292,0.001026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010108.0,2010186.0,0.004715,0.024296,0.01313,249.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-159.34,12.01,160.48,-7.48,0.0,0.0,0.0,0.0
2010203.0,2010108.0,0.004364,0.027955,0.02179,235.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-131.65,16.26,132.39,-13.83,0.0,0.0,0.0,0.0
2010110.0,2010111.0,0.000221,0.001092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-12.48,-4.31,12.48,4.31,0.0,0.0,0.0,0.0
2010111.0,2010213.0,0.007996,0.059293,0.03775,236.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-68.67,-5.18,69.02,3.77,0.0,0.0,0.0,0.0
2010113.0,2010114.0,0.000224,0.001119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.06,13.54,-31.06,-13.53,0.0,0.0,0.0,0.0
2010113.0,2010128.0,0.003764,0.017243,0.0787,216.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-43.25,-47.15,43.38,39.41,0.0,0.0,0.0,0.0
2010128.0,2010115.0,0.003638,0.016403,0.00482,234.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.43,50.68,-43.28,-50.5,0.0,0.0,0.0,0.0
2010140.0,2010115.0,0.001712,0.01123,0.00312,212.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-12.2,-38.91,12.23,38.76,0.0,0.0,0.0,0.0
2010118.0,2010116.0,0.003108,0.019022,0.00851,188.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.65,-0.71,2.65,-0.2,0.0,0.0,0.0,0.0
2010116.0,2010397.0,0.007777,0.036727,0.07404,221.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.27,5.79,-45.12,-12.96,0.0,0.0,0.0,0.0
2010116.0,2010795.0,0.009396,0.055383,0.02548,245.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-95.87,-10.99,96.68,13.0,0.0,0.0,0.0,0.0
2010117.0,2010120.0,0.000915,0.037256,0.0,577.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,212.43,5.19,-212.04,10.45,0.0,0.0,0.0,0.0
2010275.0,2010117.0,0.001233,0.013303,0.39851,1345.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-491.96,-106.71,494.93,96.65,0.0,0.0,0.0,0.0
2010799.0,2010117.0,0.000771,0.009847,0.22998,1180.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,253.94,31.33,-253.47,-50.19,0.0,0.0,0.0,0.0
2010893.0,2010117.0,0.000749,0.008125,0.20696,1332.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,455.33,44.92,-453.88,-51.65,0.0,0.0,0.0,0.0
2010118.0,2010120.0,-7.8e-05,-0.003161,0.0,452.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-212.07,9.12,212.04,-10.45,0.0,0.0,0.0,0.0
2010118.0,2010186.0,0.003228,0.01551,0.00786,266.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,199.27,4.66,-198.07,0.25,0.0,0.0,0.0,0.0
2010118.0,2010244.0,0.003101,0.020077,0.05484,246.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-96.7,-57.19,97.05,53.53,0.0,0.0,0.0,0.0
2010118.0,2010300.0,0.004389,0.02992,0.0165,238.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.77,22.5,-66.56,-22.85,0.0,0.0,0.0,0.0
2010119.0,2010120.0,0.00512,0.20846,0.0,125.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010121.0,2010122.0,0.000227,0.001132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.44,19.2,-35.43,-19.18,0.0,0.0,0.0,0.0
2010121.0,2010124.0,0.002546,0.014044,0.00758,179.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-26.76,-3.57,26.77,2.88,0.0,0.0,0.0,0.0
2010121.0,2010325.0,0.004612,0.028803,0.06098,208.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-62.69,14.92,62.88,-20.03,0.0,0.0,0.0,0.0
2010123.0,2010124.0,0.000205,0.001152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-35.44,-7.07,35.44,7.09,0.0,0.0,0.0,0.0
2010123.0,2010125.0,0.000224,0.001139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.44,7.07,-35.43,-7.06,0.0,0.0,0.0,0.0
2010123.0,2010126.0,0.000252,0.001083,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010128.0,2010127.0,0.000312,0.020028,0.0,562.17,0.0,0.0,1.05625,0.0,1.0,0.0,0.0,-342.24,-179.04,342.73,210.2,0.0,0.0,0.0,0.0
2010127.0,2010730.0,0.001135,0.014705,0.31386,1116.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-48.89,-94.66,48.99,62.88,0.0,0.0,0.0,0.0
2010838.0,2010127.0,0.000935,0.011435,0.21946,1195.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,294.71,103.1,-293.83,-115.54,0.0,0.0,0.0,0.0
2010128.0,2010138.0,0.004035,0.026283,0.01205,239.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.85,34.92,-61.66,-34.94,0.0,0.0,0.0,0.0
2010129.0,2013285.0,0.00062,0.00434,0.00183,221.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-39.83,1.83,39.84,-1.96,0.0,0.0,0.0,0.0
2010129.0,2013310.0,0.001977,0.012466,0.00452,239.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-70.69,-26.21,70.8,26.39,0.0,0.0,0.0,0.0
2013314.0,2010129.0,0.00057,0.004133,0.00873,231.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-60.42,-10.42,60.44,9.64,0.0,0.0,0.0,0.0
2010130.0,2010147.0,0.000599,0.003657,0.01431,223.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-39.09,37.51,39.11,-38.89,0.0,0.0,0.0,0.0
2013312.0,2010130.0,0.001639,0.011365,0.0026,182.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.04,51.92,-11.0,-51.89,0.0,0.0,0.0,0.0
2010131.0,2010132.0,0.000247,0.001155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.73,12.4,-41.72,-12.38,0.0,0.0,0.0,0.0
2010178.0,2010131.0,0.002141,0.01383,0.00585,203.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.02,-43.1,-15.97,42.76,0.0,0.0,0.0,0.0
2010131.0,2013300.0,0.000979,0.006112,0.00719,225.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-53.46,-51.68,53.51,51.23,0.0,0.0,0.0,0.0
2010133.0,2010134.0,0.00028,0.00103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.04,8.28,-71.03,-8.23,0.0,0.0,0.0,0.0
2010135.0,2010136.0,0.000249,0.001148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-61.01,-13.93,61.02,13.97,0.0,0.0,0.0,0.0
2010136.0,2010210.0,0.004395,0.022764,0.03393,202.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.59,3.89,-23.57,-7.37,0.0,0.0,0.0,0.0
2010136.0,2011028.0,0.003014,0.017477,0.01016,264.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-109.35,-21.98,109.7,22.93,0.0,0.0,0.0,0.0
2010138.0,2010199.0,0.005131,0.026697,0.01759,220.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.85,25.94,-26.78,-27.4,0.0,0.0,0.0,0.0
2010139.0,2010154.0,0.00043,0.00294,0.00101,278.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.65,9.26,-95.61,-9.1,0.0,0.0,0.0,0.0
2010139.0,2010154.0,0.00043,0.00294,0.00101,278.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.65,9.26,-95.61,-9.1,0.0,0.0,0.0,0.0
2010197.0,2010139.0,0.001172,0.006691,0.00432,280.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,113.3,14.02,-113.15,-13.64,0.0,0.0,0.0,0.0
2010197.0,2010139.0,0.001172,0.006691,0.00432,280.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,113.3,14.02,-113.15,-13.64,0.0,0.0,0.0,0.0
2010140.0,2010141.0,0.000258,0.001145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.11,16.69,-41.11,-16.66,0.0,0.0,0.0,0.0
2010140.0,2010143.0,0.002479,0.013455,0.00531,232.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.84,15.13,-35.8,-15.48,0.0,0.0,0.0,0.0
2010142.0,2010143.0,0.000256,0.001136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-41.11,-1.31,41.11,1.33,0.0,0.0,0.0,0.0
2010142.0,2010144.0,0.00026,0.001087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010160.0,2010143.0,0.004505,0.023167,0.01358,198.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.32,-15.5,-5.31,14.16,0.0,0.0,0.0,0.0
2010145.0,2010190.0,0.000687,0.005321,0.00936,242.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-70.04,-6.56,70.08,5.85,0.0,0.0,0.0,0.0
2010145.0,2010193.0,0.001727,0.009053,0.00257,214.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.07,-2.68,-32.05,2.5,0.0,0.0,0.0,0.0
2010146.0,2010147.0,0.00024,0.001138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-37.97,-9.3,37.98,9.32,0.0,0.0,0.0,0.0
2010193.0,2010147.0,0.001217,0.007082,0.00458,246.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.16,-29.58,-77.08,29.58,0.0,0.0,0.0,0.0
2010149.0,2010152.0,0.000504,0.013842,0.0,203.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.73,6.31,-19.73,-6.26,0.0,0.0,0.0,0.0
2010150.0,2010152.0,0.005691,0.156199,0.0,101.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-7.99,-4.67,7.99,4.8,0.0,0.0,0.0,0.0
2010151.0,2010152.0,0.005691,0.156199,0.0,101.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-11.73,-1.24,11.74,1.45,0.0,0.0,0.0,0.0
2010153.0,2010164.0,0.001133,0.007421,0.00528,204.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.51,1.64,-24.5,-2.15,0.0,0.0,0.0,0.0
2010154.0,2010184.0,0.003441,0.022662,0.00837,274.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,158.17,5.1,-157.35,-0.56,0.0,0.0,0.0,0.0
2010155.0,2010156.0,0.000264,0.00108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.52,4.03,-33.52,-4.02,0.0,0.0,0.0,0.0
2010155.0,2010164.0,0.002267,0.00963,0.00454,205.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.37,-21.2,-21.35,20.8,0.0,0.0,0.0,0.0
2010157.0,2010158.0,0.000214,0.00117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-32.33,72.76,32.35,-72.69,0.0,0.0,0.0,0.0
2010158.0,2010159.0,0.00291,0.015591,0.0087,155.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17,14.03,-0.16,-14.9,0.0,0.0,0.0,0.0
2010158.0,2010184.0,0.001409,0.006545,0.01143,249.59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-89.15,26.11,89.27,-26.75,0.0,0.0,0.0,0.0
2010220.0,2010158.0,0.001143,0.008345,0.00494,232.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-56.59,-32.71,56.64,32.54,0.0,0.0,0.0,0.0
2010208.0,2010159.0,0.00044,0.003278,0.01862,198.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.06,-12.0,-15.06,10.09,0.0,0.0,0.0,0.0
2010160.0,2010272.0,0.004091,0.019171,0.00733,218.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-60.58,-5.25,60.73,5.18,0.0,0.0,0.0,0.0
2010161.0,2010162.0,0.000297,0.001142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.6,5.53,-25.6,-5.53,0.0,0.0,0.0,0.0
2010161.0,2010163.0,0.000269,0.00107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-25.6,-5.53,25.6,5.54,0.0,0.0,0.0,0.0
2010235.0,2010163.0,0.003809,0.018915,0.0052,209.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.63,5.12,-25.6,-5.54,0.0,0.0,0.0,0.0
2010164.0,2010169.0,0.001734,0.009014,0.02286,200.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.21,-25.19,-19.2,22.88,0.0,0.0,0.0,0.0
2010165.0,2010166.0,0.000262,0.001163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.73,5.42,-47.72,-5.4,0.0,0.0,0.0,0.0
2010199.0,2010165.0,0.002041,0.013192,0.0112,198.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.27,16.13,-1.27,-17.25,0.0,0.0,0.0,0.0
2010165.0,2010250.0,0.005517,0.025982,0.0112,212.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-46.46,11.82,46.59,-12.39,0.0,0.0,0.0,0.0
2010167.0,2011049.0,0.002993,0.014863,0.03428,192.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.87,-3.08,3.87,-0.59,0.0,0.0,0.0,0.0
2010167.0,2013301.0,0.001863,0.010288,0.00697,233.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.71,22.02,-60.63,-22.36,0.0,0.0,0.0,0.0
2010167.0,2013303.0,0.00158,0.007495,0.00243,317.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-126.56,-37.35,126.81,38.3,0.0,0.0,0.0,0.0
2010167.0,2013304.0,0.001924,0.01111,0.02006,328.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.35,7.65,-37.33,-9.65,0.0,0.0,0.0,0.0
2010168.0,2010761.0,0.002779,0.015298,0.02764,216.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-35.96,25.73,36.01,-28.36,0.0,0.0,0.0,0.0
2010168.0,2013337.0,0.000377,0.002213,0.00284,183.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.29,-33.87,7.3,33.59,0.0,0.0,0.0,0.0
2010168.0,2013347.0,0.002193,0.012485,0.0082,190.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.89,-2.49,-10.89,1.64,0.0,0.0,0.0,0.0
2010169.0,2010170.0,0.000264,0.001041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.51,0.93,-14.51,-0.92,0.0,0.0,0.0,0.0
2010169.0,2010837.0,0.003488,0.027737,0.01137,175.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.69,-23.8,-4.67,22.75,0.0,0.0,0.0,0.0
2010250.0,2010171.0,0.001125,0.007793,0.00196,250.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-103.6,-0.45,103.72,1.07,0.0,0.0,0.0,0.0
2010258.0,2010171.0,0.001766,0.012529,0.00371,196.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-12.48,-5.39,12.48,5.04,0.0,0.0,0.0,0.0
2010171.0,2010298.0,0.002505,0.016053,0.01321,208.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-31.17,16.18,31.2,-17.33,0.0,0.0,0.0,0.0
2010171.0,2010839.0,0.000854,0.006025,0.00242,267.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-136.89,-30.51,137.05,31.41,0.0,0.0,0.0,0.0
2010172.0,2010173.0,0.000243,0.001115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-41.08,-5.57,41.09,5.59,0.0,0.0,0.0,0.0
2010172.0,2010174.0,0.000254,0.001193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.08,5.57,-41.08,-5.55,0.0,0.0,0.0,0.0
2010190.0,2010173.0,0.002664,0.016864,0.00839,217.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-32.85,-13.73,32.88,13.06,0.0,0.0,0.0,0.0
2010173.0,2010935.0,0.00509,0.031168,0.0903,271.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-132.62,1.89,133.48,-6.08,0.0,0.0,0.0,0.0
2010175.0,2010176.0,0.000266,0.001178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-41.08,-12.71,41.08,12.73,0.0,0.0,0.0,0.0
2010176.0,2010741.0,0.007971,0.054666,0.04874,243.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-70.61,-0.29,70.99,-2.23,0.0,0.0,0.0,0.0
2010177.0,2013289.0,0.000349,0.002227,0.00095,214.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-35.85,-13.13,35.85,13.06,0.0,0.0,0.0,0.0
2010177.0,2013300.0,0.001862,0.008332,0.01421,246.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.78,59.32,-88.58,-59.94,0.0,0.0,0.0,0.0
2013303.0,2010177.0,0.000962,0.005702,0.00129,272.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.03,58.94,-89.93,-58.47,0.0,0.0,0.0,0.0
2010193.0,2010178.0,0.002649,0.015833,0.00536,233.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.12,-36.69,-53.02,36.76,0.0,0.0,0.0,0.0
2010210.0,2010179.0,0.002952,0.01773,0.00841,189.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-11.0,-8.51,11.01,7.65,0.0,0.0,0.0,0.0
2010923.0,2010179.0,0.006201,0.035107,0.01011,237.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.68,12.65,-66.41,-12.24,0.0,0.0,0.0,0.0
2010180.0,2010181.0,0.000217,0.001013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-56.87,-5.39,56.88,5.42,0.0,0.0,0.0,0.0
2010180.0,2010182.0,0.000205,0.001125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.41,4.83,-55.41,-4.8,0.0,0.0,0.0,0.0
2010181.0,2010785.0,0.005573,0.030927,0.01195,204.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-19.24,3.82,19.26,-4.98,0.0,0.0,0.0,0.0
2011028.0,2010181.0,0.008697,0.049171,0.01517,215.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.76,8.31,-37.64,-9.24,0.0,0.0,0.0,0.0
2010251.0,2010183.0,0.002001,0.00868,0.00304,192.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9.97,-2.46,9.97,2.15,0.0,0.0,0.0,0.0
2010183.0,2010839.0,0.001831,0.011766,0.0033,235.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-58.56,-7.4,58.63,7.46,0.0,0.0,0.0,0.0
2010184.0,2010185.0,0.000292,0.001142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.08,27.31,-68.06,-27.25,0.0,0.0,0.0,0.0
2010186.0,2010187.0,0.000283,0.001074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.59,7.23,-37.59,-7.22,0.0,0.0,0.0,0.0
2010188.0,2010189.0,0.00026,0.001176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-51.74,-17.55,51.74,17.58,0.0,0.0,0.0,0.0
2010189.0,2010213.0,0.017595,0.048944,0.08708,226.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-55.68,-1.98,56.19,-5.9,0.0,0.0,0.0,0.0
2010189.0,2010843.0,0.003381,0.024568,0.01481,174.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.93,-15.6,-3.92,14.08,0.0,0.0,0.0,0.0
2010190.0,2010191.0,0.000296,0.001118,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.48,6.09,-63.47,-6.05,0.0,0.0,0.0,0.0
2010190.0,2010476.0,0.004142,0.029465,0.11664,256.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-100.71,1.79,101.12,-11.0,0.0,0.0,0.0,0.0
2010192.0,2010195.0,0.000631,0.029418,0.0,556.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,161.87,-30.28,-161.7,38.13,0.0,0.0,0.0,0.0
2010192.0,2010813.0,0.000777,0.010797,0.23745,1215.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-214.6,-107.19,215.02,88.62,0.0,0.0,0.0,0.0
2010192.0,2011001.0,0.002347,0.029145,1.41418,1396.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-544.08,-87.56,550.92,24.62,0.0,0.0,0.0,0.0
2010192.0,2013180.0,0.000613,0.007345,0.18007,1182.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191.19,46.43,-190.95,-61.77,0.0,0.0,0.0,0.0
2013302.0,2010192.0,0.000462,0.005278,0.18198,1341.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-404.71,-186.5,405.61,178.6,0.0,0.0,0.0,0.0
2010193.0,2010195.0,0.0,1e-05,0.0,456.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-161.7,38.13,161.7,-38.13,0.0,0.0,0.0,0.0
2010194.0,2010195.0,0.004034,0.188062,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010197.0,2010196.0,0.000476,0.029957,0.0,499.64,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-226.59,-28.03,226.83,42.84,0.0,0.0,0.0,0.0
2010196.0,2010198.0,0.000278,0.001057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.18,29.13,-55.17,-29.09,0.0,0.0,0.0,0.0
2010196.0,2010735.0,0.000402,0.005207,0.14362,1224.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-281.41,-113.75,281.75,102.54,0.0,0.0,0.0,0.0
2010838.0,2010196.0,0.000493,0.006123,0.13508,1215.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-264.94,-52.13,265.27,41.76,0.0,0.0,0.0,0.0
2010196.0,2010857.0,0.001289,0.014839,0.36138,1224.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-265.87,0.01,266.72,-29.23,0.0,0.0,0.0,0.0
2010200.0,2010207.0,0.001122,0.007379,0.00552,207.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.68,-15.33,-22.67,14.82,0.0,0.0,0.0,0.0
2010200.0,2010251.0,0.001448,0.005571,0.00164,243.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-80.66,-4.23,80.75,4.42,0.0,0.0,0.0,0.0
2010280.0,2010201.0,0.006314,0.035258,0.02068,194.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.96,-9.76,-14.94,7.67,0.0,0.0,0.0,0.0
2010888.0,2010201.0,0.006716,0.037916,0.01972,233.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.47,13.84,-30.4,-15.54,0.0,0.0,0.0,0.0
2010238.0,2010202.0,0.00153,0.006888,0.00547,221.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-41.45,-4.96,41.48,4.5,0.0,0.0,0.0,0.0
2010202.0,2010761.0,0.002349,0.01484,0.02497,236.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-63.14,-7.85,63.23,5.79,0.0,0.0,0.0,0.0
2010203.0,2010204.0,0.000246,0.001184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.67,2.57,-12.67,-2.56,0.0,0.0,0.0,0.0
2010218.0,2010203.0,0.006251,0.040334,0.01163,225.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-50.02,25.63,50.21,-25.64,0.0,0.0,0.0,0.0
2010248.0,2010203.0,0.006491,0.030404,0.02235,230.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-56.99,12.0,57.2,-13.34,0.0,0.0,0.0,0.0
2010205.0,2010206.0,0.000241,0.001064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.75,8.45,-40.75,-8.43,0.0,0.0,0.0,0.0
