bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin
2010902.0,0.0,0.0,17.66,-2.25,1.0397,46.65,0.0,46.0,10.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0
2010904.0,37.13,-1.17,10.65,-7.2,1.0514,64.29,1.0,50.0,24.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2010908.0,115.41,-8.37,65.61,-8.37,1.0367,202.81,1.0,170.867,73.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.867,0.0,0.0,0.0,0.0
2010909.0,0.0,0.0,65.61,-8.37,1.0438,171.05,0.0,170.867,37.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.867,0.0,0.0,0.0,0.0
2010910.0,99.62,-8.37,65.61,-8.37,1.0305,185.54,1.0,170.867,60.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.867,0.0,0.0,0.0,0.0
2010911.0,0.0,0.0,65.61,-8.37,1.0438,205.0,0.0,170.867,51.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.867,0.0,0.0,0.0,0.0
2010912.0,116.3,-8.37,65.61,-8.37,1.0304,246.02,1.0,170.87,66.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.87,0.0,0.0,0.0,0.0
2010913.0,0.0,0.0,65.61,-8.37,1.0438,188.36,0.0,170.867,17.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.867,0.0,0.0,0.0,0.0
2010914.0,7.23,-0.46,3.61,-0.46,1.0309,9.4,1.0,9.4,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0
2010919.0,112.5,-5.51,43.2,-5.51,1.0321,148.42,1.0,112.5,33.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,0.0,0.0,0.0,0.0
2010920.0,0.0,0.0,43.2,-5.51,1.0264,112.95,0.0,112.5,49.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,0.0,0.0,0.0,0.0
2010921.0,93.79,-5.51,43.2,-5.51,1.0324,131.63,1.0,112.5,55.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,0.0,0.0,0.0,0.0
2010922.0,0.0,0.0,43.2,-5.51,1.0264,153.59,0.0,112.5,42.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,0.0,0.0,0.0,0.0
2010923.0,84.6,43.06,43.06,-9.39,1.044,107.98,1.0,84.6,19.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,84.6,0.0,0.0,0.0,0.0
2010923.0,84.6,43.06,43.06,-9.39,1.044,85.56,1.0,84.6,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,84.6,0.0,0.0,0.0,0.0
2010925.0,16.8,-0.82,6.45,-0.82,1.0245,16.87,1.0,16.8,3.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0
2010925.0,6.52,-0.37,2.88,-0.37,1.0245,8.37,1.0,7.5,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
2010930.0,90.57,59.0,118.43,-25.83,1.0621,310.59,1.0,232.67,84.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.63,0.0,232.667,0.0,0.0,0.0,0.0
2010931.0,232.67,59.0,118.43,-25.83,1.0518,290.05,1.0,232.67,37.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.63,0.0,232.667,0.0,0.0,0.0,0.0
2010932.0,232.67,59.0,118.43,-25.83,1.0592,261.17,1.0,232.67,90.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.63,0.0,232.667,0.0,0.0,0.0,0.0
2010933.0,50.0,-7.2,10.65,-7.2,1.0192,50.0,1.0,50.0,10.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2010934.0,36.0,-1.76,13.82,-1.76,1.0172,39.66,1.0,36.0,11.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
2010934.0,36.0,-1.76,13.82,-1.76,1.0172,53.42,1.0,36.0,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
2010938.0,14.84,0.0,0.0,0.0,1.0374,20.22,1.0,18.0,7.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
2010939.0,7.5,0.0,0.0,0.0,1.0362,8.1,1.0,7.5,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
2010940.0,7.5,0.0,0.0,0.0,1.0349,8.27,1.0,7.5,3.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
2010944.0,123.26,-6.62,51.84,-6.62,1.0318,147.93,1.0,135.0,64.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0
2010945.0,118.78,-6.62,51.84,-6.62,1.0317,194.09,1.0,135.0,53.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0
2010946.0,135.0,-6.62,51.84,-6.62,1.0321,154.67,1.0,135.0,15.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0
2010947.0,109.12,-6.62,51.84,-6.62,1.032,200.23,1.0,135.0,40.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0
2010948.0,0.0,0.0,51.84,-6.62,1.0325,185.19,0.0,135.0,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0
2010949.0,90.42,-6.62,51.84,-6.62,1.032,172.19,1.0,135.0,45.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0
2010951.0,0.0,0.0,7.43,-0.95,1.0312,19.99,0.0,19.35,4.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35,0.0,0.0,0.0,0.0
2010951.0,0.0,0.0,7.43,-0.95,1.0312,21.18,0.0,19.35,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35,0.0,0.0,0.0,0.0
2010955.0,32.11,-1.67,13.06,-1.67,1.019,34.02,1.0,34.0,8.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
2010955.0,17.04,-1.67,13.06,-1.67,1.019,41.9,1.0,34.0,4.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
2010956.0,0.0,0.0,13.06,-1.67,1.0196,44.38,0.0,34.0,4.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
2010956.0,0.0,0.0,13.06,-1.67,1.0196,45.23,0.0,34.0,16.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
2010959.0,221.29,55.85,55.85,-37.76,1.0079,336.76,1.0,262.2,64.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.2,0.0,0.0,0.0,0.0
2010965.0,0.0,0.0,73.0,-49.35,1.0344,382.51,0.0,342.7,148.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.7,0.0,0.0,0.0,0.0
2010966.0,0.0,0.0,2.65,-0.34,1.0221,6.96,0.0,6.9,2.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0
2010966.0,5.28,-0.34,2.65,-0.34,1.0221,9.31,1.0,6.9,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0
2010966.0,20.12,-1.35,10.56,-1.35,1.0221,36.0,1.0,27.5,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0
2010969.0,0.0,0.0,13.23,-2.89,1.0275,32.28,0.0,26.0,10.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,0.0,0.0,0.0
2010972.0,13.16,-0.86,6.72,-0.86,1.0105,18.98,1.0,17.5,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0
2010972.0,17.5,-0.86,6.72,-0.86,1.0105,21.37,1.0,17.5,7.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0
2010973.0,0.0,0.0,6.72,-0.86,1.0123,21.11,0.0,17.5,8.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0
2010973.0,17.5,-0.86,6.72,-0.86,1.0123,19.51,1.0,17.5,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0
2010978.0,95.9,-5.92,20.43,-13.81,1.0391,103.8,1.0,95.9,19.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,0.0,0.0,0.0,0.0
2010981.0,97.59,20.22,29.03,-19.63,1.0484,168.9,1.0,136.3,48.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.3,0.0,0.0,0.0,0.0
2010982.0,92.02,20.22,29.03,-19.63,1.0469,154.45,1.0,136.3,58.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.3,0.0,0.0,0.0,0.0
2010985.0,199.0,-28.66,42.39,-28.66,1.0377,199.13,1.0,199.0,24.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0
2010989.0,216.67,-24.05,110.28,-24.05,1.0372,295.91,1.0,216.67,63.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.63,0.0,216.67,0.0,0.0,0.0,0.0
2010990.0,216.67,-24.05,110.28,-24.05,1.0374,242.35,1.0,216.67,56.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.63,0.0,216.667,0.0,0.0,0.0,0.0
2010991.0,216.67,-24.05,110.28,-24.05,1.0378,322.3,1.0,216.67,22.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.63,0.0,216.67,0.0,0.0,0.0,0.0
2010993.0,0.0,0.0,7.92,-1.01,1.0438,24.82,0.0,20.625,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.625,0.0,0.0,0.0,0.0
2010993.0,0.0,0.0,7.92,-1.01,1.0438,21.05,0.0,20.62,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.63,0.0,0.0,0.0,0.0
2010994.0,0.0,0.0,7.92,-1.01,1.0438,30.93,0.0,20.62,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.63,0.0,0.0,0.0,0.0
2010995.0,20.62,-1.01,7.92,-1.01,1.0419,25.07,1.0,20.625,5.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.625,0.0,0.0,0.0,0.0
2010998.0,16.51,-1.22,9.6,-1.22,1.0243,34.25,1.0,25.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
2010998.0,25.0,-1.22,9.6,-1.22,1.0243,28.91,1.0,25.0,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
2011005.0,142.15,72.35,72.35,-15.78,1.0246,171.01,1.0,142.15,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.08,0.0,142.15,0.0,0.0,0.0,0.0
2011006.0,142.15,72.35,72.35,-15.78,1.0259,185.88,1.0,142.15,15.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.08,0.0,142.15,0.0,0.0,0.0,0.0
2011008.0,21.6,-1.06,8.29,-1.06,0.9751,27.1,1.0,21.6,2.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0
2011009.0,16.3,-1.06,8.29,-1.06,0.9965,22.46,1.0,21.6,7.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0
2011009.0,5.97,-0.63,4.92,-0.63,0.9965,19.2,1.0,12.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0
2011014.0,812.69,320.32,415.68,-53.04,1.0692,1169.43,1.0,1082.5,416.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.5,0.0,0.0,0.0,0.0
2011015.0,0.0,0.0,415.68,-53.04,1.041,1277.21,0.0,1082.5,277.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.5,0.0,0.0,0.0,0.0
2011016.0,1082.5,320.32,415.68,-53.04,1.0632,1357.65,1.0,1082.5,475.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.5,0.0,0.0,0.0,0.0
2011017.0,0.0,0.0,415.68,-53.04,1.041,1214.02,0.0,1082.5,214.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.5,0.0,0.0,0.0,0.0
2011018.0,885.08,320.32,415.68,-53.04,1.0617,1082.5,1.0,1082.5,330.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.5,0.0,0.0,0.0,0.0
2011019.0,754.61,320.32,415.68,-53.04,1.0614,1299.87,1.0,1082.5,424.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.5,0.0,0.0,0.0,0.0
2011020.0,52.33,20.1,20.1,-2.56,1.0431,59.07,1.0,52.333,14.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3333,0.0,0.0,0.0,0.0
2011021.0,26.5,20.1,20.1,-2.56,1.0436,56.77,1.0,52.333,14.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3333,0.0,0.0,0.0,0.0
2011022.0,0.0,0.0,20.1,-2.56,1.041,61.87,0.0,52.333,8.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3333,0.0,0.0,0.0,0.0
2011023.0,40.81,20.1,20.1,-2.56,1.0431,66.3,1.0,52.333,24.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3333,0.0,0.0,0.0,0.0
2011024.0,0.0,0.0,20.1,-2.56,1.041,75.12,0.0,52.333,23.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3333,0.0,0.0,0.0,0.0
2011025.0,40.92,20.1,20.1,-2.56,1.0431,61.62,1.0,52.333,10.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3333,0.0,0.0,0.0,0.0
2011031.0,95.17,-10.56,48.44,-10.56,1.0422,125.95,1.0,95.17,16.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.59,0.0,95.17,0.0,0.0,0.0,0.0
2011032.0,95.17,-10.56,48.44,-10.56,1.0412,114.43,1.0,95.17,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.59,0.0,95.1667,0.0,0.0,0.0,0.0
2011033.0,95.17,-10.56,48.44,-10.56,1.0411,118.26,1.0,95.17,21.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.59,0.0,95.1667,0.0,0.0,0.0,0.0
2011035.0,14.85,0.0,0.0,0.0,1.04,17.51,1.0,14.85,2.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85,0.0,0.0,0.0,0.0
2011035.0,7.71,0.0,0.0,0.0,1.04,15.95,1.0,14.85,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85,0.0,0.0,0.0,0.0
2011035.0,0.0,0.0,0.0,0.0,1.04,16.37,0.0,14.85,5.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85,0.0,0.0,0.0,0.0
2011035.0,0.0,0.0,0.0,0.0,1.04,14.85,0.0,14.85,6.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85,0.0,0.0,0.0,0.0
2011037.0,9.69,-0.59,4.61,-0.59,1.0212,12.0,1.0,12.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
2011037.0,37.76,-2.57,20.12,-2.57,1.0212,71.38,1.0,52.4,5.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4,0.0,0.0,0.0,0.0
2011037.0,0.0,0.0,20.12,-2.57,1.0212,72.34,0.0,52.4,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4,0.0,0.0,0.0,0.0
2011041.0,0.0,0.0,66.55,-8.49,1.0359,233.04,0.0,173.3,77.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.3,0.0,0.0,0.0,0.0
2011042.0,0.0,0.0,66.55,-8.49,1.0359,173.3,0.0,173.3,79.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.3,0.0,0.0,0.0,0.0
2011043.0,0.0,0.0,66.55,-8.49,1.0359,173.89,0.0,173.3,80.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.3,0.0,0.0,0.0,0.0
2011044.0,0.0,0.0,66.55,-8.49,1.0359,198.62,0.0,173.3,43.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.3,0.0,0.0,0.0,0.0
2011045.0,131.96,-8.49,66.55,-8.49,1.0353,213.54,1.0,173.3,69.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.3,0.0,0.0,0.0,0.0
2011046.0,129.26,-8.49,66.55,-8.49,1.0352,205.09,1.0,173.3,85.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.3,0.0,0.0,0.0,0.0
2011047.0,22.81,-0.52,10.29,-1.31,1.04,31.77,1.0,26.8,4.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.0
2011050.0,248.0,126.23,126.23,-27.53,1.0384,301.43,1.0,248.0,115.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.07,0.0,248.0,0.0,0.0,0.0,0.0
2011052.0,44.37,-11.28,16.68,-11.28,1.0128,84.32,1.0,78.3,8.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3,0.0,0.0,0.0,0.0
2011053.0,51.88,-11.28,16.68,-11.28,1.0118,87.82,1.0,78.3,25.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3,0.0,0.0,0.0,0.0
2011054.0,6.59,3.07,3.07,-0.39,1.0182,12.0,1.0,8.0,1.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
2011054.0,5.96,3.07,3.07,-0.39,1.0182,12.0,1.0,8.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
2011054.0,6.19,3.07,3.07,-0.39,1.0182,8.98,1.0,8.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
2011054.0,0.0,0.0,3.07,-0.39,1.0182,9.73,0.0,8.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
2011060.0,105.3,22.43,22.43,-15.16,1.0422,131.75,1.0,105.3,49.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.3,0.0,0.0,0.0,0.0
2011061.0,105.3,22.43,22.43,-15.16,1.0419,119.42,1.0,105.3,51.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.3,0.0,0.0,0.0,0.0
2011062.0,0.0,0.0,5.8,-1.27,1.0192,14.44,0.0,11.4,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,11.4,0.0,0.0,0.0,0.0
2011062.0,0.0,0.0,5.8,-1.27,1.0192,12.63,0.0,11.4,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,11.4,0.0,0.0,0.0,0.0
2011062.0,0.0,0.0,5.8,-1.27,1.0192,13.52,0.0,11.4,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,11.4,0.0,0.0,0.0,0.0
2011062.0,11.4,-1.27,5.8,-1.27,1.0192,12.63,1.0,11.4,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,11.4,0.0,0.0,0.0,0.0
2011065.0,130.66,37.68,37.68,-25.47,1.0681,186.09,1.0,176.9,52.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.9,0.0,0.0,0.0,0.0
2011069.0,204.0,43.45,43.45,-29.38,1.0517,219.02,1.0,204.0,65.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0
2011072.0,159.5,-17.7,81.19,-17.7,1.0246,217.04,1.0,159.5,34.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.75,0.0,159.5,0.0,0.0,0.0,0.0
2011073.0,159.5,-17.7,81.19,-17.7,1.0229,217.26,1.0,159.5,28.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.75,0.0,159.5,0.0,0.0,0.0,0.0
2011077.0,100.99,-6.32,49.54,-6.32,1.0429,148.12,1.0,129.0,55.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0
2011078.0,0.0,0.0,49.54,-6.32,1.0433,129.99,0.0,129.0,23.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0
2011079.0,84.92,-6.32,49.54,-6.32,1.0428,146.73,1.0,129.0,51.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0
2011080.0,106.47,-6.32,49.54,-6.32,1.0428,154.9,1.0,129.0,52.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0
2011081.0,0.0,0.0,49.54,-6.32,1.0433,178.44,0.0,129.0,25.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0
2011082.0,98.22,-6.32,49.54,-6.32,1.0428,164.44,1.0,129.0,20.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0
2013454.0,38.1,12.76,14.63,-1.87,1.036,54.77,1.0,38.1,5.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,0.0,0.0,0.0,0.0
2013454.0,38.1,12.76,14.63,-1.87,1.036,38.54,1.0,38.1,10.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,0.0,0.0,0.0,0.0
2013454.0,26.18,12.76,14.63,-1.87,1.036,46.66,1.0,38.1,8.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,0.0,0.0,0.0,0.0
2013458.0,98.7,-14.21,21.02,-14.21,1.04,123.85,1.0,98.7,36.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7,0.0,0.0,0.0,0.0
2013460.0,13.81,6.6,6.6,-0.84,1.0192,25.8,1.0,17.2,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0
2013460.0,31.36,10.2,18.95,-2.42,1.0192,49.98,1.0,49.35,10.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.35,0.0,0.0,0.0,0.0
2013460.0,49.35,10.2,18.95,-2.42,1.0192,67.15,1.0,49.35,9.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.35,0.0,0.0,0.0,0.0
2013462.0,34.47,-3.83,17.54,-3.83,1.0192,48.12,1.0,34.47,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.23,0.0,34.47,0.0,0.0,0.0,0.0
2013462.0,0.0,0.0,17.54,-3.83,1.0192,40.73,0.0,34.47,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.23,0.0,34.4667,0.0,0.0,0.0,0.0
2013462.0,0.0,0.0,17.54,-3.83,1.0192,38.66,0.0,34.47,11.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.23,0.0,34.4667,0.0,0.0,0.0,0.0
2013462.0,34.47,-3.83,17.54,-3.83,1.0192,41.38,1.0,34.47,11.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.23,0.0,34.4667,0.0,0.0,0.0,0.0
2013462.0,34.47,-3.83,17.54,-3.83,1.0192,43.77,1.0,34.47,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.23,0.0,34.4667,0.0,0.0,0.0,0.0
2013462.0,34.47,-3.83,17.54,-3.83,1.0192,45.16,1.0,34.47,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.23,0.0,34.47,0.0,0.0,0.0,0.0
2013466.0,86.5,-17.68,26.16,-17.68,1.0375,122.8,1.0,122.8,18.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.8,0.0,0.0,0.0,0.0
